,id,lat,lon,cluster,cluster_size,geohash,time_ratio_weekday_True,time_ratio_weekday_False
25179,9952,54.8708,38.1333,2,23,202320012233313322,0.0,0.0372456798604872
25180,9953,54.8433,38.1892,0,1140,202320021032333330,0.989516063195796,0.9984895727880138
25181,9953,54.8451,38.1919,1,15,202320012301000322,0.0054668287953068,0.0
25185,9955,54.8915,38.0727,0,983,202320012230312103,0.6809211814301935,0.5374024531274187
25186,9955,54.8845,38.115,1,32,202320012233203201,0.0,0.2049918502262814
25187,9955,54.8926,38.0791,2,108,202320012230200011,0.1437796108014983,0.0695963357888889
25188,9955,54.8918,38.081,3,76,202320012230200023,0.0982850206867748,0.0
25189,9955,54.8904,38.0857,4,28,202320012230203231,0.0223051723462848,0.0
25190,9955,54.8847,38.1113,5,17,202320012233210032,0.0,0.0984893324470264
25194,9960,54.8431,38.1921,0,1233,202320021032333010,0.8123011107775443,0.7828117557544678
25195,9960,54.8524,38.1722,1,145,202320012300323110,0.1259644250975683,0.1696524122060906
25196,9960,54.8519,38.1714,2,53,202320012300322010,0.0367544781346942,0.0224766016937095
25197,9960,54.8504,38.1701,3,61,202320012300322021,0.0215513359351546,0.0109862239185435
25200,9963,54.8982,38.0863,0,251,202320012230203100,0.5658137703979388,0.7976972846298843
25201,9963,54.8918,38.0762,1,111,202320012230311130,0.3698933581448611,0.1819756482755107
25202,9963,54.9009,38.0734,2,22,202320012230310221,0.0062804179788147,0.0
25203,9963,54.9009,38.1047,3,46,202320012233121302,0.0154952762668193,0.0203270670946049
25204,9965,54.8848,38.0645,0,417,202320012230012130,0.1818267724367741,0.0271746137685721
25205,9965,54.8862,38.0534,1,1047,202320012223300101,0.6837390893492155,0.8487080113158034
25206,9965,54.8913,38.0634,2,27,202320012230321231,0.0145351005893616,0.0
25207,9965,54.8814,38.0627,3,27,202320012230012033,0.0227588093402631,0.0
25208,9965,54.8871,38.0588,4,81,202320012230011122,0.0757242682714545,0.0674928517796603
25209,9965,54.8819,38.0542,5,21,202320012223300311,0.0,0.0251496006856224
25215,9969,54.8919,38.0787,0,568,202320012230200011,0.9027641249206924,0.8768047890229967
25216,9969,54.8774,38.1565,1,18,202320012300023221,0.0137893100171277,0.0887440380087064
25217,9969,54.8832,38.0756,2,35,202320012230022133,0.0331689544468074,0.0
25218,9969,54.8807,38.0785,3,17,202320012230022301,0.0185001130048115,0.0
25219,9971,54.8469,38.1801,0,532,202320012300330023,1.0,1.0
25220,9972,54.8958,38.0659,0,675,202320012230321020,0.4762980869406126,0.3830540157973786
25221,9972,54.8873,38.0695,1,720,202320012230021121,0.4687732398684761,0.5333236085448475
25222,9972,54.887,38.0774,2,25,202320012230022221,0.0227591896474909,0.0
25223,9973,54.8921,38.0841,0,410,202320012230200122,0.9557196347552974,1.0
25224,9973,54.8847,38.0772,1,32,202320012230022202,0.0412987145572413,0.0
25237,9984,54.8563,38.1956,0,239,202320012301002031,1.0,0.9991829339775128
25242,9986,54.8874,38.0571,0,322,202320012230011111,0.9999860708067324,1.0
25247,9993,54.8881,38.068,0,1140,202320012230312222,0.9970253877767468,1.0
25249,9997,54.898,38.0864,0,664,202320012230203100,0.9676995332191568,0.9553376285231008
25250,9997,54.9086,38.0793,1,21,202320012230201112,0.0019429212900997,0.0
25253,10000,54.8931,38.078,0,291,202320012230311100,1.0,1.0
25254,10001,54.8823,38.0795,0,86,202320012230133321,0.6016855137181053,0.3049315549315549
25255,10001,54.8995,38.0712,1,36,202320012230313103,0.1811088219116783,0.0
25256,10001,54.8805,38.0787,2,26,202320012230133010,0.0523646601471095,0.3655668655668656
25257,10001,54.8999,38.0843,3,33,202320012230202000,0.0969636514491875,0.3295015795015795
25259,10003,54.8914,38.0884,0,547,202320012230203320,0.8568623911179312,1.0
25260,10003,54.9172,38.062,1,66,202320012230330230,0.1161077763235095,0.0
25261,10003,54.917,38.065,2,19,202320012230331201,0.0033036963487836,0.0
25262,10003,54.9179,38.065,3,33,202320012230331201,0.0236945434851288,0.0
25264,10005,54.8916,38.0681,0,1000,202320012230312230,0.76567197971382,0.6964544732162002
25265,10005,54.8855,38.0683,1,50,202320012230021110,0.0449465676507879,0.1518610547027736
25266,10005,54.8918,38.0761,2,259,202320012230311130,0.1677413512044919,0.0166239925330777
25267,10005,54.891,38.0725,3,36,202320012230312103,0.0068511139286361,0.0514107690173177
25268,10006,54.8855,38.0838,0,371,202320012230133221,1.0,1.0
25278,10012,54.8879,38.064,0,248,202320012230321212,1.0,1.0
25279,10013,54.8962,38.0878,0,704,202320012230203031,0.9559422791121338,0.9923590389911632
25280,10013,54.8917,38.0897,1,23,202320012230210032,0.0440577208878661,0.0007324981418245
25282,10015,54.8871,38.0757,0,23,202320012230022122,0.0342194850551411,0.1512127483008918
25283,10015,54.8856,38.078,1,27,202320012230022223,0.075658003459407,0.0241709297561897
25284,10015,54.8899,38.0792,2,15,202320012230200003,0.0395325393590181,0.0
25285,10015,54.8887,38.0787,3,225,202320012230200000,0.3052541121773331,0.2676239797472609
25286,10015,54.8894,38.0707,4,15,202320012230312123,0.0566340189716526,0.0
25287,10015,54.8924,38.082,5,27,202320012230200133,0.0235933764473872,0.1958780213662195
25288,10015,54.8796,38.07,6,47,202320012230021021,0.1406155320766357,0.0264188997552443
25289,10015,54.8983,38.0789,7,57,202320012230200333,0.1025758260160631,0.2743678897444247
25290,10015,54.8983,38.0701,8,26,202320012230312322,0.0241166943933367,0.0480477325966154
25291,10015,54.8915,38.0755,9,17,202320012230311203,0.0651282955259069,0.0
25292,10015,54.8985,38.0659,10,21,202320012230321010,0.0673730540835325,0.0
25293,10016,54.8945,38.0405,0,348,202320012223201322,0.3280043733360041,0.2797003728594074
25294,10016,54.8853,38.0686,1,310,202320012230021113,0.5056544563793118,0.6406483734845609
25295,10016,54.8965,38.0698,2,23,202320012230312321,0.1308119882821302,0.0629172341423117
25296,10016,54.8927,38.0693,3,22,202320012230312201,0.0143510520209986,0.0
25299,10018,54.8925,38.099,0,247,202320012230211130,1.0,1.0
25307,10022,54.9169,38.0608,0,115,202320012230330231,0.3163594966308728,0.4077153997446603
25308,10022,54.9162,38.0616,1,263,202320012230330233,0.6836405033691271,0.5916347492035011
25310,10026,54.932,38.0474,0,382,202320012220112212,0.625735541434446,0.3963440207095029
25311,10026,54.8844,38.0829,1,451,202320012230133213,0.357761567033277,0.535164215367261
25318,10032,54.8812,38.0769,0,1154,202320012230022310,0.9508494250076786,0.948125511173987
25319,10032,54.8777,38.0754,1,21,202320012230022011,0.0110969728638726,0.0009670859214394
25325,10036,54.8926,38.0774,0,643,202320012230311101,0.8060207752932281,0.9052006645632326
25326,10036,54.8973,38.0666,1,139,202320012230321002,0.0812948814878663,0.0680415199597603
25327,10036,54.8943,38.0827,2,34,202320012230200203,0.0330869049755385,0.0183364579999085
25328,10036,54.894,38.075,3,15,202320012230311310,0.0023475904837271,0.0004648894172877
25329,10036,54.8982,38.0657,4,15,202320012230321010,0.0031507135439496,0.0
25330,10037,54.8756,38.1526,0,204,202320012300031322,0.1983541736760389,0.0402396071351924
25331,10037,54.9015,38.0736,1,401,202320012230310212,0.6342018267067114,0.893464456591721
25332,10037,54.8838,38.1167,2,162,202320012233203212,0.1115717147522463,0.0642445053210962
25351,10048,54.8845,38.0668,0,375,202320012230012231,0.9063158980471256,0.8071413357086149
25352,10048,54.8983,38.0781,1,101,202320012230311000,0.0,0.1095830993551885
25359,10052,54.8999,38.1512,0,388,202320012300102001,0.9999874455187826,0.9999557230209296
25368,10056,54.9407,38.1373,0,504,202320012232330231,0.6376748282175702,0.8028247877409697
25369,10056,54.9047,38.0662,1,41,202320012230320021,0.0171034036243133,0.0223171944098456
25370,10056,54.9039,38.0614,2,68,202320012230323123,0.0568082928968748,0.0831381197792277
25371,10056,54.8817,38.1068,3,96,202320012233210232,0.1673025111214764,0.0
25372,10056,54.9025,38.063,4,57,202320012230320213,0.0493452426535599,0.0132269086172024
25373,10056,54.8963,38.0658,5,21,202320012230321013,0.0289210601429953,0.0
25374,10057,54.893,38.0776,0,396,202320012230311101,0.5090956081255708,0.6574918725739727
25375,10057,54.8852,38.0704,1,209,202320012230021210,0.2847774772135977,0.2442507376624546
25376,10057,54.8432,38.068,2,176,202320021103301111,0.2037595409982942,0.0982573897635726
25377,10058,54.8914,38.0678,0,242,202320012230312230,0.9978713481063368,0.995155782220818
25390,10065,54.9035,38.0698,0,58,202320012230313022,0.3389502274078717,0.0
25391,10065,54.8853,38.0657,1,203,202320012230012213,0.4798948941709657,0.9281689814278096
25392,10066,54.8764,38.1194,0,638,202320012233201322,0.8987649742910246,0.8613426756431631
25393,10066,54.8794,38.066,1,24,202320012230012320,0.0274455182269173,0.0
25394,10066,54.8889,38.0835,2,15,202320012230200111,0.0243251676623147,0.012599455500918
25406,10073,54.8868,38.086,0,876,202320012230130103,0.9074829310941128,0.9297057331303906
25407,10073,54.939,38.0478,1,158,202320012220112312,0.0811038565456993,0.0515981735159817
25412,10077,54.8797,38.0699,0,907,202320012230021021,0.8611341437339967,1.0
25413,10077,54.8971,38.0848,1,34,202320012230203113,0.0200540267108893,0.0
25414,10077,54.8953,38.048,2,113,202320012223232132,0.0861428787475815,0.0
25415,10077,54.91,38.0765,3,19,202320012230303322,0.0032202214260757,0.0
25416,10077,54.8998,38.0799,4,16,202320012230201003,0.0165469839432198,0.0
25424,10082,54.9334,38.1239,0,146,202320012232322220,0.2877080507952164,0.2687781696117072
25425,10082,54.8891,38.0582,1,273,202320012230322213,0.7083502122338271,0.7232070454674034
25426,10083,54.8878,38.0674,0,808,202320012230321111,0.8811036442559035,0.9999903131750506
25427,10083,54.8874,38.0568,1,44,202320012230011111,0.0492132608629146,0.0
25444,10094,54.8992,38.0849,0,38,202320012230202003,0.0148994239440772,0.0
25445,10094,54.8886,38.0781,1,689,202320012230311111,0.9441455889650412,0.8914034897973898
25446,10094,54.8926,38.0665,2,152,202320012230321101,0.028738070752037,0.0999666522460163
25447,10094,54.8834,38.0728,3,41,202320012230021233,0.0075243259570367,1.3519359723123514e-05
25448,10095,54.8858,38.0605,0,353,202320012230011213,0.6887160841310477,0.9992655620241828
25449,10095,54.886,38.0575,1,176,202320012230011113,0.2812213315145606,0.0
25450,10095,54.8868,38.0544,2,20,202320012223300033,0.0064073314473172,0.0
25457,10101,54.8855,38.1134,0,145,202320012233203302,0.0644619781430104,0.590811537801179
25458,10101,54.905,38.0769,1,64,202320012230310021,0.0346882388127723,0.0
25459,10101,54.8807,38.0624,2,345,202320012230012032,0.4352522289002193,0.3831864400312864
25460,10101,54.9029,38.0703,3,380,202320012230313022,0.4271987542845206,0.0
25468,10105,54.8919,38.0669,0,979,202320012230321101,0.9817475565951048,0.9954337596485056
25469,10105,54.8983,38.078,1,20,202320012230311000,0.0124819190236052,0.0
25470,10106,54.8919,38.0712,0,685,202320012230312132,0.5550704002531245,0.9106159596017231
25471,10106,54.8815,38.0676,1,123,202320012230012300,0.377577387544165,0.0
25472,10106,54.9002,38.0735,2,15,202320012230310221,0.0,0.04082622464409
25473,10106,54.8941,38.0752,3,17,202320012230311311,0.0401518747033697,0.0
25474,10107,54.8856,38.0772,0,355,202320012230022213,0.7580027325381592,0.7966559485530547
25475,10107,54.8799,38.069,1,36,202320012230021031,0.0935517128655608,0.0900893176134333
25476,10107,54.8866,38.0836,2,76,202320012230133222,0.0625927260840046,0.0671668453018935
25478,10110,54.8924,38.0747,0,344,202320012230311201,0.8849964191931249,1.0
25479,10110,54.8931,38.0648,1,21,202320012230321200,0.038140183998384,0.0
25480,10110,54.8948,38.063,2,22,202320012230321302,0.076280367996768,0.0
25481,10111,54.8796,38.0655,0,360,202320012230012312,0.9759030901487908,1.0
25490,10117,54.8995,38.071,0,171,202320012230313100,0.1152819928644676,0.0
25491,10117,54.8686,38.1236,1,819,202320012233310013,0.8758089808949117,0.9917944020023228
25497,10121,54.8871,38.084,0,620,202320012230133222,0.7046173218742589,0.6316310550285313
25498,10121,54.9091,38.0665,1,99,202320012230320001,0.1408602211255039,0.0902741526110201
25499,10121,54.9163,38.0627,2,129,202320012230331322,0.1159581916948061,0.242489154501107
25500,10121,54.904,38.0806,3,18,202320012230201023,0.0023320948197002,0.0
25501,10121,54.8926,38.0669,4,21,202320012230321101,0.0051836877590432,0.0
25515,10133,54.8775,38.159,0,140,202320012300023121,0.8140023042565616,0.7231287445815732
25516,10133,54.8984,38.0792,1,22,202320012230200333,0.0708164328214516,0.0999475413457025
25517,10133,54.8796,38.1574,2,31,202320012300023202,0.0844289073720427,0.0
25518,10135,54.8832,38.0757,0,426,202320012230022133,0.1563133157120671,0.0358891701779128
25519,10135,54.8853,38.0795,1,1007,202320012230133331,0.6838958254054777,0.7243270233100029
25520,10135,54.8808,38.0686,2,127,202320012230021031,0.0786040460347008,0.12281769843286
25521,10135,54.891,38.0661,3,16,202320012230321131,0.0073844761444395,0.0348993053426421
25522,10135,54.8926,38.0681,4,82,202320012230312233,0.0053043782332795,0.0122243927223034
25523,10135,54.9026,38.0801,5,34,202320012230201020,0.0509662556180642,0.0231873647695717
25526,10137,54.8878,38.0806,0,726,202320012230200032,0.7784597352648054,0.9721157380664812
25527,10137,54.8839,38.0855,1,142,202320012230130131,0.0838281326764082,0.0
25528,10137,54.8804,38.0692,2,41,202320012230021020,0.0847721115649696,0.0
25529,10140,54.897,38.0857,0,1028,202320012230203102,0.9473998967700952,0.9295805506028828
25530,10140,54.9002,38.0738,1,40,202320012230310221,0.0097150259067357,0.0023949110029917
25531,10140,54.9038,38.0804,2,24,202320012230201023,5.70742262720108e-05,7.554924299658518e-06
25532,10140,54.8897,38.0851,3,22,202320012230203220,0.0012084847041073,0.0
25533,10140,54.8966,38.0808,4,52,202320012230200303,0.0039678994699541,0.0148152065516303
25534,10140,54.8897,38.0698,5,16,202320012230312210,0.0078365394159569,0.0
25535,10140,54.9019,38.0763,6,15,202320012230310310,9.925952395132311e-06,0.0022287026683992
25537,10142,54.8982,38.0789,0,514,202320012230200333,0.3247745173365227,0.5452766271150741
25538,10142,54.8907,38.0655,1,582,202320012230321130,0.4485392356866292,0.2372305694025135
25539,10142,54.8824,38.0735,2,85,202320012230022100,0.0038378417249849,0.0952748718668819
25540,10142,54.942,38.1349,3,125,202320012232330332,0.1703259894553974,0.0152618830302604
25541,10142,54.8879,38.0681,4,26,202320012230312222,0.0037545749419971,0.0161131784034262
25542,10142,54.8899,38.0727,5,15,202320012230312110,0.0170772602200513,0.0
25543,10142,54.8867,38.0693,6,16,202320012230021121,0.000499600697927,0.0670065997332022
25544,10143,54.8837,38.0837,0,350,202320012230133212,0.4059704834369849,0.3349573457904641
25545,10143,54.8896,38.0715,1,548,202320012230312120,0.5749939198814087,0.6650426542095358
25557,10150,54.8907,38.0711,0,224,202320012230312131,0.5587725141300692,0.4271382291029067
25558,10150,54.8909,38.0778,1,161,202320012230311102,0.3053413969807488,0.4755087111655196
25561,10153,54.8916,38.0737,0,946,202320012230311230,0.6682359381415082,0.9935332258396514
25562,10153,54.9045,38.0784,1,74,202320012230310011,0.0863798792634156,0.0
25563,10153,54.9032,38.069,2,59,202320012230313012,0.0837036023295774,0.0
25564,10153,54.9007,38.0657,3,44,202320012230320302,0.0604747350333774,0.0
25565,10153,54.8861,38.082,4,18,202320012230133232,0.0061828079619238,0.0037865792994613
25566,10153,54.9024,38.0686,5,31,202320012230313013,0.0203853230539969,0.0
25569,10155,54.9108,38.0952,0,1078,202320012230221000,0.915820418382916,0.954823366294688
25570,10155,54.9055,38.0884,1,39,202320012230202232,0.012034703165723,0.0188476684736036
25571,10155,54.9165,38.1053,2,47,202320012233112012,0.0216196176839344,0.0023108252534686
25572,10155,54.9057,38.0928,3,16,202320012230213021,0.02229400817093,0.0
25573,10156,54.8834,38.0579,0,130,202320012230011101,0.9739635229389594,1.0
25575,10158,54.8857,38.1006,0,287,202320012233211112,0.452175270846824,0.3983072729880935
25576,10158,54.8934,38.0793,1,155,202320012230200321,0.3650725855710631,0.4889590207048248
25577,10158,54.9026,38.0801,2,20,202320012230201020,0.0,0.0715153253956868
25578,10158,54.8915,38.0648,3,40,202320012230321203,0.0498707191505582,3.825371778319706e-05
25579,10158,54.8981,38.0788,4,19,202320012230200333,0.0142966708459054,0.0
25588,10164,54.8815,38.0586,0,680,202320012230011023,0.9085069115071188,0.9946703213034872
25589,10164,54.8807,38.0785,1,36,202320012230022301,0.0283431354814229,0.0008832038982792
25591,10166,54.8838,38.0558,0,540,202320012223300013,0.4583568900661072,0.3325628371985988
25592,10166,54.8999,38.0723,1,290,202320012230313110,0.3825650499699513,0.4680559462016416
25593,10166,54.8981,38.0694,2,82,202320012230312323,0.1142275246511006,0.1782812140428034
25594,10167,54.8859,38.0603,0,1225,202320012230011213,0.9469129564028012,0.9507322812284474
25595,10167,54.8862,38.0859,1,37,202320012230130102,0.045417386496218,0.0
25604,10171,54.8799,38.0704,0,289,202320012230021312,1.0,1.0
25605,10172,54.8948,38.0727,0,666,202320012230312032,0.833224571104738,0.931947229353672
25606,10172,54.8918,38.0762,1,165,202320012230311130,0.1112036544108808,0.0007214736802653
25607,10172,54.9039,38.0803,2,33,202320012230201023,0.0344876440383987,0.0668815471394037
25612,10177,54.9162,38.0647,0,181,202320012230331311,0.1955690371112074,0.0309446546067375
25613,10177,54.8843,38.078,1,438,202320012230022230,0.7110365979359757,0.9408358283880452
25614,10177,54.9146,38.0664,2,39,202320012230331123,0.0384070074171929,0.0
25616,10179,54.884,38.0645,0,226,202320012230012130,0.5626012358269842,0.8728854519091348
25617,10179,54.9003,38.0514,1,18,202320012223230223,0.044799881862693,0.0
25618,10179,54.8973,38.0496,2,28,202320012223232031,0.0471349395699986,0.0
25619,10179,54.9,38.0739,3,37,202320012230310223,0.1041177312099383,0.0046077009827613
25620,10179,54.8992,38.0488,4,16,202320012223231300,0.0223445640687226,0.0
25621,10179,54.9035,38.0541,5,66,202320012223230133,0.1469425049723808,0.0
25622,10179,54.883,38.0622,6,19,202320012230012100,0.0009690950959173,0.0439664894473981
25624,10181,54.8836,38.0795,0,430,202320012230133320,0.9631031734531228,0.9945219870929012
25632,10188,54.8897,38.0884,0,220,202320012230203331,0.4905605948908619,0.5021122122813498
25633,10188,54.8879,38.0644,1,133,202320012230321211,0.5094073527997692,0.4868528840130427
25635,10190,54.8564,38.1925,0,114,202320012301003120,0.5016092423789055,0.5070112389540814
25639,10193,54.8916,38.0871,0,493,202320012230203310,0.8658216783216783,0.8918435586904445
25640,10193,54.8986,38.0786,1,25,202320012230311000,0.0085227272727272,0.0
25641,10194,54.8873,38.0636,0,927,202320012230012121,0.9379856430489342,0.979429395001474
25642,10194,54.8796,38.0792,1,57,202320012230133010,0.034670392898241,0.0204559599069736
25643,10195,54.8851,38.1097,0,492,202320012233210013,0.9774437936062924,0.9942909220422786
25644,10195,54.8905,38.0918,1,16,202320012230210021,0.011484320146905,0.0
25660,10205,54.8806,38.0619,0,953,202320012230011301,0.916002867498165,0.7711857514638907
25661,10205,54.8804,38.0706,1,92,202320012230021312,0.0837800708877534,0.1555688841899805
25662,10205,54.8812,38.0557,2,24,202320012223300321,8.282614221534225e-05,0.04810507482108
