,id,lat,lon,cluster,cluster_size,inq,wd_rate,wd_all,work_place,geometry
0,2.0,54.8436,38.1929,0.0,5056.0,46681.77500003576,1.0,1.0,False,POINT (38.1929 54.8436)
1,6.0,54.9034,38.0696,0.0,989.0,15146.533333301544,0.75,0.42857142857142855,True,POINT (38.0696 54.9034)
2,6.0,54.8933,38.078,1.0,830.0,39723.66541355848,1.0,0.5714285714285714,True,POINT (38.078 54.8933)
5,13.0,54.8428,38.1908,0.0,2908.0,38369.61764717102,1.0,1.0,False,POINT (38.1908 54.8428)
6,14.0,54.8419,38.1885,0.0,2213.0,35349.094339609146,1.0,1.0,False,POINT (38.1885 54.8419)
7,24.0,54.8803,38.1181,0.0,6805.0,37322.65331411362,1.0,1.0,False,POINT (38.1181 54.8803)
8,27.0,54.8848,38.0623,0.0,16631.0,38301.27889704704,1.0,1.0,False,POINT (38.0623 54.8848)
11,34.0,54.8854,38.0864,0.0,3518.0,31316.78571420908,1.0,1.0,False,POINT (38.0864 54.8854)
12,37.0,54.8847,38.0689,0.0,6543.0,20616.03534477949,1.0,1.0,True,POINT (38.0689 54.8847)
13,44.0,54.8406,38.159,0.0,8652.0,21892.305860757828,1.0,1.0,True,POINT (38.159 54.8406)
14,45.0,54.8907,38.0718,0.0,3351.0,28241.49045062065,1.0,1.0,False,POINT (38.0718 54.8907)
16,50.0,54.8446,38.096,0.0,3833.0,20532.120071470737,1.0,1.0,True,POINT (38.096 54.8446)
17,53.0,54.8498,38.1862,0.0,1491.0,31131.3125,1.0,1.0,False,POINT (38.1862 54.8498)
20,63.0,54.8552,38.1873,0.0,6811.0,21559.182750582695,1.0,1.0,True,POINT (38.1873 54.8552)
21,65.0,54.8844,38.0554,0.0,1392.0,42205.75,1.0,1.0,False,POINT (38.0554 54.8844)
22,67.0,54.8847,38.1033,0.0,1867.0,23186.58333337307,1.0,0.8125,True,POINT (38.1033 54.8847)
25,77.0,54.8755,38.15,0.0,7273.0,38178.722222328186,1.0,1.0,False,POINT (38.15 54.8755)
26,80.0,54.8871,38.0621,0.0,8055.0,34077.537623643875,1.0,1.0,False,POINT (38.0621 54.8871)
27,81.0,54.8961,38.0771,0.0,2699.0,31094.083333313465,1.0,0.5333333333333333,True,POINT (38.0771 54.8961)
28,81.0,54.9184,38.0681,1.0,1471.0,14590.125,0.875,0.4666666666666667,True,POINT (38.0681 54.9184)
33,92.0,54.8874,38.0923,0.0,5076.0,34774.595841407776,1.0,1.0,False,POINT (38.0923 54.8874)
34,94.0,54.85,38.172,0.0,3775.0,26817.01909172535,1.0,1.0,False,POINT (38.172 54.85)
37,99.0,54.8938,38.0695,0.0,470.0,23182.342403650284,0.4444444444444444,0.3333333333333333,True,POINT (38.0695 54.8938)
38,99.0,54.8889,38.085,1.0,660.0,35456.66562503576,0.8888888888888888,0.6666666666666666,True,POINT (38.085 54.8889)
39,105.0,54.8898,38.0629,0.0,8403.0,28818.442207694054,1.0,1.0,False,POINT (38.0629 54.8898)
40,106.0,54.8857,38.0678,0.0,10872.0,39417.930476129055,1.0,1.0,False,POINT (38.0678 54.8857)
41,109.0,54.8962,38.0761,0.0,2028.0,26128.394736886024,1.0,0.56,True,POINT (38.0761 54.8962)
43,110.0,54.8951,38.0728,0.0,9613.0,23797.61173272133,0.5333333333333333,0.47058823529411764,True,POINT (38.0728 54.8951)
44,110.0,54.9023,38.0699,1.0,2511.0,33824.79899531603,0.6,0.5294117647058824,True,POINT (38.0699 54.9023)
46,120.0,54.8819,38.0545,0.0,10123.0,21469.37281471491,1.0,1.0,True,POINT (38.0545 54.8819)
49,129.0,54.8897,38.0642,0.0,15959.0,20352.171973884106,1.0,1.0,True,POINT (38.0642 54.8897)
52,148.0,54.8421,38.1884,0.0,4102.0,30032.200000047684,1.0,1.0,False,POINT (38.1884 54.8421)
53,152.0,54.8965,38.0761,0.0,2982.0,33431.74835199118,1.0,1.0,False,POINT (38.0761 54.8965)
54,154.0,54.8852,38.066,0.0,2773.0,44252.049999952316,1.0,1.0,False,POINT (38.066 54.8852)
55,155.0,54.8908,38.0904,0.0,6607.0,24130.633631765842,1.0,1.0,True,POINT (38.0904 54.8908)
58,161.0,54.8947,38.0701,0.0,2627.0,39369.11764717102,1.0,1.0,False,POINT (38.0701 54.8947)
59,163.0,54.881,38.0625,0.0,3714.0,27869.04838705063,1.0,1.0,False,POINT (38.0625 54.881)
61,172.0,54.8831,38.0603,0.0,2829.0,34779.87316733599,1.0,1.0,False,POINT (38.0603 54.8831)
62,173.0,54.8409,38.1884,0.0,19137.0,34969.34161520004,1.0,0.7333333333333333,False,POINT (38.1884 54.8409)
63,173.0,54.8948,38.0643,1.0,5774.0,15920.069444298744,0.36363636363636365,0.26666666666666666,True,POINT (38.0643 54.8948)
64,177.0,54.8934,38.0689,0.0,9233.0,36002.20789408684,1.0,1.0,False,POINT (38.0689 54.8934)
66,183.0,54.887,38.0857,1.0,1005.0,32100.96428579092,1.0,0.6153846153846154,True,POINT (38.0857 54.887)
69,191.0,54.8957,38.0744,0.0,2730.0,31524.0,1.0,1.0,False,POINT (38.0744 54.8957)
70,195.0,54.8829,38.0545,0.0,6356.0,35408.26136362553,1.0,0.5454545454545454,True,POINT (38.0545 54.8829)
71,195.0,54.8986,38.0697,1.0,4961.0,14388.656249940395,0.8333333333333334,0.45454545454545453,True,POINT (38.0697 54.8986)
72,200.0,54.8865,38.083,0.0,14092.0,45314.56489467621,1.0,1.0,False,POINT (38.083 54.8865)
73,201.0,54.9396,38.136,0.0,5422.0,28823.029411673546,1.0,0.7272727272727273,False,POINT (38.136 54.9396)
74,201.0,54.9052,38.1533,1.0,10292.0,24807.280341863632,0.375,0.2727272727272727,True,POINT (38.1533 54.9052)
77,206.0,54.8977,38.1559,0.0,9873.0,46715.554166674614,1.0,1.0,False,POINT (38.1559 54.8977)
78,208.0,54.8928,38.0788,0.0,11448.0,29069.037295937538,1.0,1.0,False,POINT (38.0788 54.8928)
80,216.0,54.875,38.1188,0.0,10425.0,38798.049679517746,1.0,1.0,False,POINT (38.1188 54.875)
81,224.0,54.8922,38.0725,0.0,2569.0,29398.133333444595,1.0,1.0,False,POINT (38.0725 54.8922)
82,227.0,54.8845,38.0774,0.0,10170.0,32145.38960158825,1.0,1.0,False,POINT (38.0774 54.8845)
83,228.0,54.9116,38.037,0.0,1707.0,49449.66666674614,0.9230769230769231,0.5,True,POINT (38.037 54.9116)
84,228.0,54.8951,38.0725,1.0,1163.0,31524.249999940395,0.9230769230769231,0.5,True,POINT (38.0725 54.8951)
86,236.0,54.8826,38.0626,0.0,12710.0,24641.62784099579,1.0,1.0,True,POINT (38.0626 54.8826)
88,240.0,54.8821,38.0619,0.0,2865.0,17481.445766687393,1.0,0.5,True,POINT (38.0619 54.8821)
93,247.0,54.8914,38.0708,0.0,3008.0,15690.829838752747,1.0,1.0,True,POINT (38.0708 54.8914)
94,249.0,54.885,38.0611,0.0,3411.0,42727.75,1.0,1.0,False,POINT (38.0611 54.885)
95,250.0,54.8922,38.0661,0.0,1460.0,18466.13043475151,1.0,0.875,True,POINT (38.0661 54.8922)
99,260.0,54.8545,38.184,0.0,8475.0,17791.65217399597,1.0,1.0,True,POINT (38.184 54.8545)
102,262.0,54.8939,38.0775,0.0,3071.0,19863.478749990463,1.0,1.0,True,POINT (38.0775 54.8939)
103,264.0,54.8927,38.088,0.0,7174.0,33738.408670187,1.0,0.6666666666666666,True,POINT (38.088 54.8927)
104,264.0,54.9108,38.0744,1.0,2090.0,28702.978319823742,0.5,0.3333333333333333,True,POINT (38.0744 54.9108)
105,265.0,54.8796,38.1428,0.0,3178.0,33952.5,1.0,0.7692307692307693,False,POINT (38.1428 54.8796)
106,265.0,54.8989,38.0222,1.0,1307.0,18565.133333444595,0.3,0.23076923076923078,True,POINT (38.0222 54.8989)
110,276.0,54.882,38.0554,0.0,2790.0,36327.37758630514,1.0,1.0,False,POINT (38.0554 54.882)
113,283.0,54.8999,38.0853,0.0,7007.0,24186.796992480755,1.0,1.0,True,POINT (38.0853 54.8999)
114,287.0,54.8933,38.0659,1.0,1734.0,15155.025000035763,0.7647058823529411,0.43333333333333335,True,POINT (38.0659 54.8933)
115,287.0,54.8927,38.074,0.0,5561.0,28348.045652151108,1.0,0.5666666666666667,True,POINT (38.074 54.8927)
116,289.0,54.8941,38.0685,0.0,3959.0,38445.125,1.0,0.5555555555555556,True,POINT (38.0685 54.8941)
117,289.0,54.886,38.0895,1.0,1798.0,20466.773009955883,0.8,0.4444444444444444,True,POINT (38.0895 54.886)
119,290.0,54.8792,38.07,1.0,577.0,24778.5,1.0,0.5,True,POINT (38.07 54.8792)
120,293.0,54.8842,38.0653,0.0,8369.0,37740.5,1.0,1.0,False,POINT (38.0653 54.8842)
123,310.0,54.8913,38.0891,0.0,2569.0,35604.749999940395,1.0,1.0,False,POINT (38.0891 54.8913)
124,312.0,54.8931,38.0772,0.0,3560.0,28986.25,1.0,1.0,False,POINT (38.0772 54.8931)
125,314.0,54.8929,38.0644,0.0,5133.0,39214.00925928354,1.0,1.0,False,POINT (38.0644 54.8929)
126,317.0,54.8806,38.0623,0.0,1325.0,33101.0,1.0,1.0,False,POINT (38.0623 54.8806)
127,318.0,54.8901,38.0647,0.0,4720.0,38023.5,1.0,1.0,False,POINT (38.0647 54.8901)
128,323.0,54.8937,38.0776,0.0,3888.0,44299.10676789284,1.0,0.5789473684210527,True,POINT (38.0776 54.8937)
129,323.0,54.8919,38.0812,1.0,1506.0,16784.21875,0.7272727272727273,0.42105263157894735,True,POINT (38.0812 54.8919)
130,324.0,54.8839,38.0787,0.0,17778.0,21454.619281053543,1.0,1.0,True,POINT (38.0787 54.8839)
133,338.0,54.8846,38.1106,0.0,5612.0,22208.038147211075,1.0,1.0,True,POINT (38.1106 54.8846)
136,348.0,54.8814,38.0636,0.0,4838.0,35601.57142829895,1.0,1.0,False,POINT (38.0636 54.8814)
137,349.0,54.8877,38.0723,0.0,5729.0,24665.198658764362,1.0,1.0,True,POINT (38.0723 54.8877)
138,359.0,54.8949,38.0712,0.0,3674.0,35241.789062440395,1.0,1.0,False,POINT (38.0712 54.8949)
139,362.0,54.8871,38.0803,0.0,14138.0,28739.47998201847,1.0,1.0,False,POINT (38.0803 54.8871)
140,365.0,54.8997,38.0715,0.0,2152.0,33110.98551911116,1.0,1.0,False,POINT (38.0715 54.8997)
141,372.0,54.9115,38.0999,0.0,6491.0,30873.936274528503,1.0,1.0,False,POINT (38.0999 54.9115)
144,376.0,54.8743,38.134,0.0,10691.0,42175.10943597555,1.0,1.0,False,POINT (38.134 54.8743)
146,377.0,54.9089,38.0311,1.0,879.0,16203.5,0.9090909090909091,0.47619047619047616,True,POINT (38.0311 54.9089)
147,379.0,54.8933,38.08,0.0,9388.0,30723.707351863384,1.0,1.0,False,POINT (38.08 54.8933)
148,383.0,54.8937,38.0682,0.0,1380.0,26953.15322571993,1.0,1.0,False,POINT (38.0682 54.8937)
151,386.0,54.895,38.0967,1.0,1798.0,44738.765625,1.0,0.5652173913043478,True,POINT (38.0967 54.895)
152,387.0,54.8528,38.0432,0.0,1361.0,27717.75,1.0,1.0,False,POINT (38.0432 54.8528)
153,389.0,54.8925,38.0682,0.0,2824.0,38095.69999998808,1.0,1.0,False,POINT (38.0682 54.8925)
154,391.0,54.8952,38.0465,0.0,6992.0,19083.5,1.0,1.0,True,POINT (38.0465 54.8952)
155,395.0,54.8885,38.0667,0.0,3556.0,40299.371428608894,1.0,1.0,False,POINT (38.0667 54.8885)
156,397.0,54.8978,38.0229,0.0,2453.0,22634.388513565063,0.9090909090909091,0.5,True,POINT (38.0229 54.8978)
157,397.0,54.8891,38.0888,1.0,2887.0,34647.395080924034,0.9090909090909091,0.5,True,POINT (38.0888 54.8891)
161,410.0,54.8848,38.0664,0.0,2969.0,23845.56666660309,1.0,1.0,True,POINT (38.0664 54.8848)
162,413.0,54.885,38.0548,0.0,1190.0,20183.33333325386,1.0,1.0,True,POINT (38.0548 54.885)
163,415.0,54.8963,38.0823,0.0,6606.0,32121.796875,1.0,1.0,False,POINT (38.0823 54.8963)
164,416.0,54.8859,38.0603,0.0,8477.0,21126.42857170105,0.9545454545454546,0.6176470588235294,True,POINT (38.0603 54.8859)
165,416.0,54.8794,38.0666,1.0,2883.0,23573.1875,0.5909090909090909,0.38235294117647056,True,POINT (38.0666 54.8794)
169,427.0,54.8896,38.0642,0.0,2935.0,32679.32307100296,0.9333333333333333,0.5384615384615384,True,POINT (38.0642 54.8896)
170,427.0,54.8972,38.0598,1.0,2373.0,17877.555555582047,0.8,0.46153846153846156,True,POINT (38.0598 54.8972)
171,429.0,54.8876,38.0777,0.0,18559.0,30422.572261035442,1.0,1.0,False,POINT (38.0777 54.8876)
174,434.0,54.8831,38.0672,0.0,3759.0,23859.850000023842,1.0,1.0,True,POINT (38.0672 54.8831)
177,439.0,54.8893,38.0729,0.0,3277.0,32852.416666686535,1.0,1.0,False,POINT (38.0729 54.8893)
180,449.0,54.8899,38.0968,1.0,901.0,15652.662344694138,1.0,0.5,True,POINT (38.0968 54.8899)
181,467.0,54.8954,38.0429,0.0,3173.0,52133.25288206339,1.0,1.0,False,POINT (38.0429 54.8954)
183,472.0,54.8447,38.1866,0.0,6829.0,34957.91158044338,1.0,1.0,False,POINT (38.1866 54.8447)
184,474.0,54.8904,38.064,0.0,7351.0,33545.5,1.0,1.0,False,POINT (38.064 54.8904)
185,479.0,54.8962,38.077,0.0,4459.0,34093.57142829895,1.0,1.0,False,POINT (38.077 54.8962)
188,487.0,54.8904,38.0676,0.0,5802.0,19571.899999976158,0.8095238095238095,0.4473684210526316,True,POINT (38.0676 54.8904)
189,487.0,54.8959,38.0816,1.0,8001.0,39897.95295059681,1.0,0.5526315789473685,True,POINT (38.0816 54.8959)
190,489.0,54.8856,38.0847,0.0,3452.0,23007.078431367874,1.0,1.0,True,POINT (38.0847 54.8856)
191,490.0,54.892,38.0746,0.0,3903.0,31003.25,1.0,1.0,False,POINT (38.0746 54.892)
192,493.0,54.8893,38.0636,0.0,927.0,26512.5,1.0,0.5384615384615384,True,POINT (38.0636 54.8893)
193,493.0,54.9045,38.0718,1.0,3033.0,29670.0,0.8571428571428571,0.46153846153846156,True,POINT (38.0718 54.9045)
194,495.0,54.8843,38.0645,0.0,2264.0,26307.09068709612,1.0,1.0,False,POINT (38.0645 54.8843)
196,500.0,54.8927,38.075,0.0,12050.0,36155.40000009537,1.0,1.0,False,POINT (38.075 54.8927)
200,506.0,54.8461,38.1864,0.0,901.0,48166.53125,1.0,1.0,False,POINT (38.1864 54.8461)
201,508.0,54.896,38.0807,0.0,13908.0,17936.642514765263,1.0,1.0,True,POINT (38.0807 54.896)
202,519.0,54.884,38.0825,0.0,2112.0,18005.68037903309,0.6666666666666666,0.34782608695652173,True,POINT (38.0825 54.884)
203,519.0,54.8872,38.0698,1.0,2151.0,24705.086842119694,0.9166666666666666,0.4782608695652174,True,POINT (38.0698 54.8872)
204,519.0,54.8793,38.0747,2.0,1016.0,27265.420167922974,0.3333333333333333,0.17391304347826086,True,POINT (38.0747 54.8793)
208,525.0,54.8836,38.0634,0.0,4743.0,25661.0,1.0,1.0,False,POINT (38.0634 54.8836)
209,526.0,54.8809,38.054,0.0,4460.0,32916.63554573059,1.0,1.0,False,POINT (38.054 54.8809)
215,544.0,54.8879,38.0681,0.0,3741.0,50522.98275858164,1.0,1.0,False,POINT (38.0681 54.8879)
216,546.0,54.8926,38.0775,0.0,5959.0,23510.21875,1.0,1.0,True,POINT (38.0775 54.8926)
217,555.0,54.8805,38.07,0.0,15359.0,21636.95782983303,1.0,1.0,True,POINT (38.07 54.8805)
230,574.0,54.8945,38.0829,0.0,844.0,41582.25101232529,1.0,1.0,False,POINT (38.0829 54.8945)
231,576.0,54.8426,38.194,0.0,3486.0,30485.75391483307,0.95,0.48717948717948717,True,POINT (38.194 54.8426)
232,576.0,54.8937,38.0811,1.0,4286.0,29960.57142829895,1.0,0.5128205128205128,True,POINT (38.0811 54.8937)
233,579.0,54.9004,38.0845,0.0,6237.0,33038.09513902664,1.0,1.0,False,POINT (38.0845 54.9004)
234,581.0,54.8874,38.0807,0.0,2996.0,29317.33333325386,1.0,0.5,True,POINT (38.0807 54.8874)
235,581.0,54.8908,38.0832,1.0,3894.0,40164.73905521631,1.0,0.5,True,POINT (38.0832 54.8908)
236,583.0,54.885,38.0631,0.0,5355.0,26696.746523320675,1.0,1.0,False,POINT (38.0631 54.885)
239,585.0,54.8883,38.0893,1.0,479.0,51225.91666662693,1.0,0.6923076923076923,True,POINT (38.0893 54.8883)
246,598.0,54.8856,38.083,0.0,1002.0,21314.49053633213,0.7,0.4666666666666667,True,POINT (38.083 54.8856)
247,598.0,54.8874,38.0653,1.0,1197.0,41200.5,0.8,0.5333333333333333,True,POINT (38.0653 54.8874)
248,599.0,54.9139,38.0622,0.0,8354.0,15192.383169949055,0.9333333333333333,0.5,True,POINT (38.0622 54.9139)
249,599.0,54.8892,38.0899,1.0,12563.0,27280.714012622833,0.9333333333333333,0.5,True,POINT (38.0899 54.8892)
250,604.0,54.8889,38.0809,0.0,7337.0,33563.721874952316,1.0,1.0,False,POINT (38.0809 54.8889)
251,605.0,54.8817,38.1005,0.0,19511.0,23696.743792533875,1.0,1.0,True,POINT (38.1005 54.8817)
253,609.0,54.8846,38.0671,0.0,1362.0,35898.5,1.0,1.0,False,POINT (38.0671 54.8846)
255,613.0,54.8889,38.0843,0.0,3461.0,37857.57070708275,1.0,1.0,False,POINT (38.0843 54.8889)
256,614.0,54.8915,38.0768,0.0,4082.0,19373.810079157352,1.0,1.0,True,POINT (38.0768 54.8915)
257,615.0,54.8841,38.0558,0.0,1586.0,27554.307692289352,1.0,1.0,False,POINT (38.0558 54.8841)
261,630.0,54.8533,38.1799,0.0,7187.0,35111.10466623306,1.0,1.0,False,POINT (38.1799 54.8533)
262,632.0,54.8887,38.0897,0.0,3655.0,26722.343891382217,1.0,1.0,False,POINT (38.0897 54.8887)
265,642.0,54.8797,38.0666,0.0,4350.0,30262.114389836788,1.0,1.0,False,POINT (38.0666 54.8797)
266,643.0,54.8818,38.0544,0.0,6495.0,24223.410316228867,1.0,1.0,True,POINT (38.0544 54.8818)
268,649.0,54.8638,38.1331,0.0,1794.0,29267.952381134033,1.0,1.0,False,POINT (38.1331 54.8638)
271,654.0,54.8895,38.0928,0.0,3775.0,29304.75,1.0,1.0,False,POINT (38.0928 54.8895)
272,656.0,54.888,38.0767,0.0,10311.0,37961.995410203934,1.0,1.0,False,POINT (38.0767 54.888)
276,667.0,54.8807,38.0691,0.0,3250.0,35460.65517234802,1.0,0.6,True,POINT (38.0691 54.8807)
277,667.0,54.8863,38.0594,1.0,4253.0,21253.064400613308,0.6666666666666666,0.4,True,POINT (38.0594 54.8863)
278,669.0,54.8988,38.0857,0.0,6751.0,29373.3771417737,1.0,1.0,False,POINT (38.0857 54.8988)
279,671.0,54.8882,38.0609,0.0,4882.0,36764.15886282921,1.0,1.0,False,POINT (38.0609 54.8882)
280,675.0,54.8946,38.0718,0.0,7133.0,26250.090725839138,1.0,1.0,False,POINT (38.0718 54.8946)
285,683.0,54.8803,38.0705,0.0,7948.0,28156.611292362213,1.0,1.0,False,POINT (38.0705 54.8803)
287,690.0,54.8814,38.0586,0.0,1400.0,40383.79090076685,1.0,1.0,False,POINT (38.0586 54.8814)
291,703.0,54.8427,38.0976,0.0,5533.0,38374.55882358551,1.0,0.5476190476190477,True,POINT (38.0976 54.8427)
292,703.0,54.8917,38.0918,1.0,4426.0,19023.5,0.8260869565217391,0.4523809523809524,True,POINT (38.0918 54.8917)
294,705.0,54.8912,38.0824,0.0,3128.0,28504.399999976158,1.0,0.5,True,POINT (38.0824 54.8912)
296,720.0,54.8848,38.0786,0.0,4893.0,31550.849999904633,1.0,1.0,False,POINT (38.0786 54.8848)
298,722.0,54.9395,38.1352,0.0,4653.0,34354.846153497696,1.0,1.0,False,POINT (38.1352 54.9395)
302,730.0,54.8996,38.0871,0.0,1429.0,31432.54924237728,1.0,1.0,False,POINT (38.0871 54.8996)
307,749.0,54.8932,38.0648,0.0,1215.0,35102.36111116409,1.0,1.0,False,POINT (38.0648 54.8932)
308,751.0,54.8844,38.0903,0.0,4634.0,25897.03571432829,1.0,1.0,False,POINT (38.0903 54.8844)
311,763.0,54.8793,38.0704,0.0,571.0,22227.437500059605,0.7,0.4117647058823529,True,POINT (38.0704 54.8793)
312,763.0,54.884,38.0788,1.0,355.0,51069.66666674614,1.0,0.5882352941176471,True,POINT (38.0788 54.884)
313,766.0,54.8881,38.0787,0.0,12592.0,25303.338693857193,1.0,1.0,False,POINT (38.0787 54.8881)
315,768.0,54.8947,38.0844,0.0,1434.0,44606.72727274895,1.0,0.6111111111111112,True,POINT (38.0844 54.8947)
316,771.0,54.8969,38.0448,0.0,1883.0,16292.027272701263,0.8,0.4444444444444444,True,POINT (38.0448 54.8969)
317,771.0,54.8873,38.0532,1.0,4300.0,38273.57557570934,1.0,0.5555555555555556,True,POINT (38.0532 54.8873)
318,772.0,54.8873,38.0534,0.0,2298.0,33246.72858607769,1.0,1.0,False,POINT (38.0534 54.8873)
319,773.0,54.8858,38.0606,0.0,4900.0,29114.66666674614,1.0,1.0,False,POINT (38.0606 54.8858)
320,775.0,54.8882,38.0871,0.0,1200.0,31181.666666686535,1.0,1.0,False,POINT (38.0871 54.8882)
323,783.0,54.8979,38.0856,1.0,4016.0,22374.22485768795,1.0,0.52,True,POINT (38.0856 54.8979)
325,787.0,54.8862,38.1015,0.0,1024.0,32634.894117712975,1.0,1.0,False,POINT (38.1015 54.8862)
328,804.0,54.8962,38.0761,0.0,705.0,23892.22463774681,1.0,1.0,True,POINT (38.0761 54.8962)
330,811.0,54.8434,38.1897,0.0,15089.0,26717.21078425646,1.0,1.0,False,POINT (38.1897 54.8434)
331,815.0,54.8851,38.0615,0.0,3640.0,20813.33333325386,1.0,1.0,True,POINT (38.0615 54.8851)
334,818.0,54.8855,38.0523,0.0,7311.0,43201.0,1.0,1.0,False,POINT (38.0523 54.8855)
335,819.0,54.9099,38.0304,0.0,5928.0,17086.349999964237,1.0,0.5,True,POINT (38.0304 54.9099)
336,819.0,54.8853,38.0599,1.0,3880.0,47688.08333337307,1.0,0.5,True,POINT (38.0599 54.8853)
337,824.0,54.8847,38.0864,0.0,4842.0,46316.03431379795,1.0,0.5116279069767442,True,POINT (38.0864 54.8847)
338,824.0,54.8913,38.0718,1.0,1589.0,17996.0,0.9545454545454546,0.4883720930232558,True,POINT (38.0718 54.8913)
341,828.0,54.8864,38.0609,0.0,8064.0,27744.817608952522,1.0,1.0,False,POINT (38.0609 54.8864)
342,831.0,54.845,38.1919,0.0,5387.0,31352.45127093792,1.0,1.0,False,POINT (38.1919 54.845)
344,837.0,54.8935,38.0641,0.0,7788.0,19344.352295279503,1.0,0.5128205128205128,True,POINT (38.0641 54.8935)
345,837.0,54.8974,38.0586,1.0,3764.0,17097.137783527374,0.95,0.48717948717948717,True,POINT (38.0586 54.8974)
347,842.0,54.8884,38.0681,0.0,824.0,46964.217532634735,1.0,0.5,True,POINT (38.0681 54.8884)
348,842.0,54.8835,38.073,1.0,2106.0,18435.585044503212,1.0,0.5,True,POINT (38.073 54.8835)
349,843.0,54.8835,38.0677,0.0,390.0,42576.5,1.0,0.6666666666666666,True,POINT (38.0677 54.8835)
351,845.0,54.8794,38.0689,0.0,4759.0,21768.87179493904,1.0,1.0,True,POINT (38.0689 54.8794)
352,846.0,54.8946,38.1446,0.0,3902.0,31091.33333325386,1.0,1.0,False,POINT (38.1446 54.8946)
353,854.0,54.849,38.1701,0.0,13900.0,34288.790017426014,1.0,1.0,False,POINT (38.1701 54.849)
354,861.0,54.8934,38.0811,0.0,4016.0,21108.505555450916,1.0,1.0,True,POINT (38.0811 54.8934)
355,870.0,54.8806,38.0703,0.0,4712.0,46231.01932764053,1.0,0.5652173913043478,True,POINT (38.0703 54.8806)
357,874.0,54.8431,38.1923,0.0,1874.0,45565.0,1.0,0.625,True,POINT (38.1923 54.8431)
359,877.0,54.8888,38.0897,0.0,5612.0,24309.368235886097,1.0,1.0,True,POINT (38.0897 54.8888)
360,884.0,54.8819,38.0543,0.0,4379.0,31478.625,1.0,1.0,False,POINT (38.0543 54.8819)
363,890.0,54.9026,38.0771,1.0,1410.0,14250.14473682642,0.5625,0.36,True,POINT (38.0771 54.9026)
364,890.0,54.8852,38.0556,0.0,1716.0,37006.84583336115,1.0,0.64,True,POINT (38.0556 54.8852)
365,892.0,54.8855,38.089,0.0,2170.0,20985.705000042915,1.0,1.0,True,POINT (38.089 54.8855)
367,896.0,54.8934,38.0637,1.0,2707.0,17412.377621531487,1.0,0.6666666666666666,True,POINT (38.0637 54.8934)
368,898.0,54.8743,38.1227,0.0,12557.0,29909.09375,1.0,1.0,False,POINT (38.1227 54.8743)
369,907.0,54.8804,38.0698,0.0,2242.0,24789.454545497894,1.0,1.0,True,POINT (38.0698 54.8804)
371,919.0,54.8905,38.0726,0.0,6021.0,25298.304761886597,1.0,1.0,False,POINT (38.0726 54.8905)
373,922.0,54.9115,38.0344,0.0,4832.0,16905.0,1.0,1.0,True,POINT (38.0344 54.9115)
374,927.0,54.8839,38.0675,0.0,3299.0,31045.190476179123,1.0,1.0,False,POINT (38.0675 54.8839)
375,929.0,54.8892,38.0806,0.0,9015.0,42858.799999952316,1.0,1.0,False,POINT (38.0806 54.8892)
378,940.0,54.8914,38.0863,0.0,3644.0,41162.242307662964,1.0,1.0,False,POINT (38.0863 54.8914)
381,949.0,54.8435,38.1899,0.0,3533.0,24991.32706773281,1.0,1.0,True,POINT (38.1899 54.8435)
385,969.0,54.8569,38.1951,0.0,12640.0,28342.870513021946,1.0,1.0,False,POINT (38.1951 54.8569)
386,973.0,54.8934,38.069,0.0,3985.0,26621.799999952316,1.0,1.0,False,POINT (38.069 54.8934)
387,983.0,54.8466,38.1641,0.0,25836.0,29417.03404146433,1.0,1.0,False,POINT (38.1641 54.8466)
388,985.0,54.8862,38.1027,0.0,3644.0,29243.39632153511,1.0,1.0,False,POINT (38.1027 54.8862)
390,987.0,54.8947,38.0907,0.0,4499.0,25380.670370459557,0.5714285714285714,0.3157894736842105,True,POINT (38.0907 54.8947)
391,987.0,54.8809,38.0555,1.0,3057.0,23110.799999952316,0.5238095238095238,0.2894736842105263,True,POINT (38.0555 54.8809)
392,987.0,54.9185,38.0638,2.0,3562.0,31241.5,0.7142857142857143,0.39473684210526316,True,POINT (38.0638 54.9185)
396,991.0,54.8448,38.0947,0.0,1739.0,26830.241366803646,1.0,1.0,False,POINT (38.0947 54.8448)
399,995.0,54.8839,38.0784,0.0,1827.0,31845.488795638084,1.0,1.0,False,POINT (38.0784 54.8839)
400,1000.0,54.939,38.0475,0.0,435.0,32879.875,0.6,0.4,True,POINT (38.0475 54.939)
401,1000.0,54.8879,38.0674,1.0,1406.0,44943.10256409645,0.9,0.6,True,POINT (38.0674 54.8879)
405,1010.0,54.8427,38.1883,0.0,5825.0,22736.577475190163,1.0,1.0,True,POINT (38.1883 54.8427)
410,1017.0,54.8859,38.0523,0.0,2407.0,19863.432720065117,1.0,0.6842105263157895,True,POINT (38.0523 54.8859)
411,1017.0,54.897,38.0667,1.0,966.0,32586.228282392025,0.46153846153846156,0.3157894736842105,True,POINT (38.0667 54.897)
412,1023.0,54.8926,38.0686,0.0,664.0,29431.44432771206,0.8888888888888888,0.5714285714285714,True,POINT (38.0686 54.8926)
413,1023.0,54.8987,38.049,1.0,447.0,32998.14999997616,0.6666666666666666,0.42857142857142855,True,POINT (38.049 54.8987)
414,1026.0,54.8875,38.0547,0.0,3917.0,28903.125,1.0,1.0,False,POINT (38.0547 54.8875)
